imageFileName,gbifIDPlant,speciesPlant,scorePlant,scientificNameBird,gbifIDBird,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,continent,stateProvince,year,month,day,eventDate,dateFieldsValid,creator,publisher,license,rightsHolder,identifier,projectID,identificationDateTime
original_3391354129_1.jpg,3587005,Passiflora misera,1.194,"Haplophaedia assimilis (D.G.Elliot, 1876)",2476341,-14.205181,-69.216957,61.0,SOUTH_AMERICA,Puno,,,,2021-10-09T07:55,False,javatru,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,javatru,https://inaturalist-open-data.s3.amazonaws.com/photos/163135189/original.jpg,k-western-south-america,2024-10-22 15:32:23
original_4424187117_2.jpeg,5321877,Ionopsis utricularioides,10.881,"Haplophaedia assimilis (D.G.Elliot, 1876)",2476341,-13.109236,-71.573859,8.0,SOUTH_AMERICA,Cusco,,,,2023-09-05T07:48,False,Christoph Moning,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Christoph Moning,https://inaturalist-open-data.s3.amazonaws.com/photos/326579049/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/326579050/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/326579052/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/326579061/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/326579065/original.jpeg,k-western-south-america,2024-10-22 15:32:28
original_4424187117_3.jpeg,5321877,Ionopsis utricularioides,9.715,"Haplophaedia assimilis (D.G.Elliot, 1876)",2476341,-13.109236,-71.573859,8.0,SOUTH_AMERICA,Cusco,,,,2023-09-05T07:48,False,Christoph Moning,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Christoph Moning,https://inaturalist-open-data.s3.amazonaws.com/photos/326579049/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/326579050/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/326579052/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/326579061/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/326579065/original.jpeg,k-western-south-america,2024-10-22 15:32:30
original_4424187117_5.jpeg,5321877,Ionopsis utricularioides,9.575,"Haplophaedia assimilis (D.G.Elliot, 1876)",2476341,-13.109236,-71.573859,8.0,SOUTH_AMERICA,Cusco,,,,2023-09-05T07:48,False,Christoph Moning,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Christoph Moning,https://inaturalist-open-data.s3.amazonaws.com/photos/326579049/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/326579050/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/326579052/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/326579061/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/326579065/original.jpeg,k-western-south-america,2024-10-22 15:32:35
original_4424364195_2.jpeg,2907406,Chiococca alba,4.725,"Haplophaedia assimilis (D.G.Elliot, 1876)",2476341,-13.10945,-71.571156,8.0,SOUTH_AMERICA,Cusco,,,,2023-09-05T06:28,False,Christoph Moning,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Christoph Moning,https://inaturalist-open-data.s3.amazonaws.com/photos/326579003/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/326579004/original.jpeg,k-western-south-america,2024-10-22 15:32:39
original_4424452298_1.jpeg,7275886,Norantea guianensis,1.465,"Haplophaedia assimilis (D.G.Elliot, 1876)",2476341,-13.108886,-71.572727,8.0,SOUTH_AMERICA,Cusco,,,,2023-09-05T07:25,False,Christoph Moning,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Christoph Moning,https://inaturalist-open-data.s3.amazonaws.com/photos/326579025/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/326579026/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/326579028/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/326579033/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/326579034/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/326579038/original.jpeg,k-western-south-america,2024-10-22 15:32:42
original_4424452298_2.jpeg,7275886,Norantea guianensis,2.2089999999999996,"Haplophaedia assimilis (D.G.Elliot, 1876)",2476341,-13.108886,-71.572727,8.0,SOUTH_AMERICA,Cusco,,,,2023-09-05T07:25,False,Christoph Moning,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Christoph Moning,https://inaturalist-open-data.s3.amazonaws.com/photos/326579025/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/326579026/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/326579028/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/326579033/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/326579034/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/326579038/original.jpeg,k-western-south-america,2024-10-22 15:32:45
original_4424452298_3.jpeg,7275886,Norantea guianensis,4.242,"Haplophaedia assimilis (D.G.Elliot, 1876)",2476341,-13.108886,-71.572727,8.0,SOUTH_AMERICA,Cusco,,,,2023-09-05T07:25,False,Christoph Moning,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Christoph Moning,https://inaturalist-open-data.s3.amazonaws.com/photos/326579025/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/326579026/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/326579028/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/326579033/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/326579034/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/326579038/original.jpeg,k-western-south-america,2024-10-22 15:32:47
original_4424452298_4.jpeg,7275886,Norantea guianensis,2.566,"Haplophaedia assimilis (D.G.Elliot, 1876)",2476341,-13.108886,-71.572727,8.0,SOUTH_AMERICA,Cusco,,,,2023-09-05T07:25,False,Christoph Moning,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Christoph Moning,https://inaturalist-open-data.s3.amazonaws.com/photos/326579025/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/326579026/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/326579028/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/326579033/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/326579034/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/326579038/original.jpeg,k-western-south-america,2024-10-22 15:32:49
original_4424452298_5.jpeg,7275886,Norantea guianensis,2.5700000000000003,"Haplophaedia assimilis (D.G.Elliot, 1876)",2476341,-13.108886,-71.572727,8.0,SOUTH_AMERICA,Cusco,,,,2023-09-05T07:25,False,Christoph Moning,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Christoph Moning,https://inaturalist-open-data.s3.amazonaws.com/photos/326579025/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/326579026/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/326579028/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/326579033/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/326579034/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/326579038/original.jpeg,k-western-south-america,2024-10-22 15:32:51
original_4424452298_6.jpeg,7275886,Norantea guianensis,6.848999999999999,"Haplophaedia assimilis (D.G.Elliot, 1876)",2476341,-13.108886,-71.572727,8.0,SOUTH_AMERICA,Cusco,,,,2023-09-05T07:25,False,Christoph Moning,iNaturalist,http://creativecommons.org/licenses/by/4.0/,Christoph Moning,https://inaturalist-open-data.s3.amazonaws.com/photos/326579025/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/326579026/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/326579028/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/326579033/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/326579034/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/326579038/original.jpeg,k-western-south-america,2024-10-22 15:32:54
