imageFileName,gbifIDPlant,speciesPlant,scorePlant,scientificNameBird,gbifIDBird,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,continent,stateProvince,year,month,day,eventDate,dateFieldsValid,creator,publisher,license,rightsHolder,identifier,projectID,identificationDateTime
original_1805419484_2.jpg,2932944,Capsicum annuum,0.651,"Coeligena consita Wetmore, Phelps & WH Jr, 1952",10707191,10.072164,-72.928106,31208.0,SOUTH_AMERICA,Cesar,2008,7,6,2008-07-06T13:21:42,True,Andres Cuervo,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Andres Cuervo,https://inaturalist-open-data.s3.amazonaws.com/photos/12993340/original.jpg; https://inaturalist-open-data.s3.amazonaws.com/photos/12993341/original.jpg,k-northern-south-america,2024-10-22 03:12:00
