imageFileName,gbifIDPlant,speciesPlant,scorePlant,scientificNameBird,gbifIDBird,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,continent,stateProvince,year,month,day,eventDate,dateFieldsValid,creator,publisher,license,rightsHolder,identifier,projectID,identificationDateTime
original_2251845521_1.jpeg,3070717,Plukenetia volubilis,1.03,"Heliangelus spencei (Bourcier, 1847)",2476702,8.687108,-71.122682,263.0,SOUTH_AMERICA,Mérida,2019,2,16,2019-02-16T16:03:17,True,Juan Fernando Martínez Andrade,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Juan Fernando Martínez Andrade,https://inaturalist-open-data.s3.amazonaws.com/photos/38544013/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/38544039/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/38544071/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/38544103/original.jpeg,k-northern-south-america,2024-10-26 05:55:51
original_2251845521_4.jpeg,2769847,Furcraea cabuya,0.947,"Heliangelus spencei (Bourcier, 1847)",2476702,8.687108,-71.122682,263.0,SOUTH_AMERICA,Mérida,2019,2,16,2019-02-16T16:03:17,True,Juan Fernando Martínez Andrade,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Juan Fernando Martínez Andrade,https://inaturalist-open-data.s3.amazonaws.com/photos/38544013/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/38544039/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/38544071/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/38544103/original.jpeg,k-northern-south-america,2024-10-26 05:55:58
original_2641575665_2.jpeg,3152052,Apeiba tibourbou,2.59,"Heliangelus spencei (Bourcier, 1847)",2476702,8.751921,-71.059211,15.0,SOUTH_AMERICA,Mérida,2020,1,19,2020-01-19T08:03,True,Luis Ángel Niño Barreat,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Luis Ángel Niño Barreat,https://inaturalist-open-data.s3.amazonaws.com/photos/78110358/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/78111093/original.jpeg,k-northern-south-america,2024-10-26 05:56:00
original_4096866341_1.jpeg,2792457,Polystachya concreta,2.2239999999999998,"Heliangelus spencei (Bourcier, 1847)",2476702,8.631315,-71.022972,122.0,SOUTH_AMERICA,Mérida,2019,5,4,2019-05-04T09:21,True,Luis Ángel Niño Barreat,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Luis Ángel Niño Barreat,https://inaturalist-open-data.s3.amazonaws.com/photos/79127061/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/79128615/original.jpeg,k-northern-south-america,2024-10-26 05:56:06
original_4096866341_2.jpeg,2694745,Tillandsia complanata,6.848,"Heliangelus spencei (Bourcier, 1847)",2476702,8.631315,-71.022972,122.0,SOUTH_AMERICA,Mérida,2019,5,4,2019-05-04T09:21,True,Luis Ángel Niño Barreat,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,Luis Ángel Niño Barreat,https://inaturalist-open-data.s3.amazonaws.com/photos/79127061/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/79128615/original.jpeg,k-northern-south-america,2024-10-26 05:56:08
