imageFileName,gbifIDPlant,speciesPlant,scorePlant,scientificNameBird,gbifIDBird,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,continent,stateProvince,year,month,day,eventDate,dateFieldsValid,creator,publisher,license,rightsHolder,identifier,projectID,identificationDateTime
original_4902094563_1.jpeg,2762989,Musa ornata,4.521,"Campylopterus phainopeplus Salvin & Godman, 1879",2476132,10.952478,-73.796235,50000.0,SOUTH_AMERICA,Cesar,2023,1,28,2023-01-28T09:12,True,amcuervo,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,amcuervo,https://inaturalist-open-data.s3.amazonaws.com/photos/394798929/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/394798967/original.jpeg,k-western-south-america,2024-10-24 03:18:57
original_4902094563_2.jpeg,2762989,Musa ornata,21.747,"Campylopterus phainopeplus Salvin & Godman, 1879",2476132,10.952478,-73.796235,50000.0,SOUTH_AMERICA,Cesar,2023,1,28,2023-01-28T09:12,True,amcuervo,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,amcuervo,https://inaturalist-open-data.s3.amazonaws.com/photos/394798929/original.jpeg; https://inaturalist-open-data.s3.amazonaws.com/photos/394798967/original.jpeg,k-western-south-america,2024-10-24 03:18:59
